2023.04.27,20:00,1.10082,1.10242,1.10051,1.10219,2781
2023.04.27,21:00,1.10220,1.10267,1.10182,1.10265,1898
2023.04.27,22:00,1.10264,1.10293,1.10221,1.10235,2573
2023.04.27,23:00,1.10234,1.10286,1.10223,1.10244,1627
2023.04.28,00:00,1.10191,1.10264,1.10184,1.10184,221
2023.04.28,01:00,1.10195,1.10287,1.10195,1.10261,2553
2023.04.28,02:00,1.10264,1.10334,1.10261,1.10310,1373
2023.04.28,03:00,1.10311,1.10388,1.10295,1.10341,2636
2023.04.28,04:00,1.10342,1.10342,1.10245,1.10260,3366
2023.04.28,05:00,1.10260,1.10265,1.10150,1.10165,2414
2023.04.28,06:00,1.10165,1.10207,1.10119,1.10189,3034
2023.04.28,07:00,1.10188,1.10213,1.10077,1.10130,4708
2023.04.28,08:00,1.10129,1.10217,1.10051,1.10112,3413
2023.04.28,09:00,1.10112,1.10360,1.10054,1.10208,6774
2023.04.28,10:00,1.10212,1.10213,1.09933,1.10071,7358
2023.04.28,11:00,1.10072,1.10091,1.09763,1.09901,6979
2023.04.28,12:00,1.09901,1.09932,1.09811,1.09876,4725
2023.04.28,13:00,1.09870,1.09979,1.09818,1.09836,3764
2023.04.28,14:00,1.09836,1.09877,1.09719,1.09732,3626
2023.04.28,15:00,1.09732,1.09946,1.09619,1.09838,9717
2023.04.28,16:00,1.09839,1.10149,1.09822,1.10002,8493
2023.04.28,17:00,1.10004,1.10406,1.09902,1.10361,10644
2023.04.28,18:00,1.10365,1.10443,1.10283,1.10389,7691
2023.04.28,19:00,1.10388,1.10401,1.10278,1.10302,4102
2023.04.28,20:00,1.10303,1.10304,1.10214,1.10230,2930
2023.04.28,21:00,1.10228,1.10253,1.10146,1.10166,2716
2023.04.28,22:00,1.10167,1.10202,1.10114,1.10185,2441
2023.04.28,23:00,1.10187,1.10196,1.10135,1.10149,1697
2023.05.01,00:00,1.10185,1.10209,1.10153,1.10174,378
2023.05.01,01:00,1.10163,1.10198,1.10099,1.10110,1957
2023.05.01,02:00,1.10111,1.10129,1.10095,1.10101,1703
2023.05.01,03:00,1.10103,1.10139,1.10039,1.10049,2663
2023.05.01,04:00,1.10049,1.10079,1.10014,1.10033,2159
2023.05.01,05:00,1.10033,1.10075,1.10002,1.10074,2005
2023.05.01,06:00,1.10072,1.10134,1.10050,1.10134,1368
2023.05.01,07:00,1.10133,1.10136,1.10027,1.10057,1674
2023.05.01,08:00,1.10053,1.10082,1.10004,1.10049,1560
2023.05.01,09:00,1.10048,1.10059,1.09942,1.09973,2875
2023.05.01,10:00,1.09971,1.10051,1.09959,1.10024,3192
2023.05.01,11:00,1.10023,1.10023,1.09908,1.09915,2784
2023.05.01,12:00,1.09914,1.10038,1.09878,1.10025,2248
2023.05.01,13:00,1.10024,1.10090,1.09990,1.10088,2198
2023.05.01,14:00,1.10087,1.10133,1.10057,1.10127,2225
2023.05.01,15:00,1.10127,1.10329,1.10070,1.10322,5114
2023.05.01,16:00,1.10319,1.10350,1.10050,1.10051,5743
2023.05.01,17:00,1.10052,1.10122,1.09773,1.09810,9970
2023.05.01,18:00,1.09808,1.09815,1.09657,1.09688,5910
2023.05.01,19:00,1.09687,1.09710,1.09638,1.09671,3586
2023.05.01,20:00,1.09671,1.09716,1.09648,1.09716,2959
2023.05.01,21:00,1.09716,1.09752,1.09683,1.09692,3216
2023.05.01,22:00,1.09693,1.09728,1.09652,1.09721,3265
2023.05.01,23:00,1.09721,1.09759,1.09705,1.09718,2558
2023.05.02,00:00,1.09679,1.09735,1.09679,1.09726,189
2023.05.02,01:00,1.09723,1.09756,1.09722,1.09733,580
2023.05.02,02:00,1.09735,1.09738,1.09668,1.09682,1168
2023.05.02,03:00,1.09682,1.09788,1.09680,1.09784,1964
2023.05.02,04:00,1.09783,1.09939,1.09779,1.09880,2697
2023.05.02,05:00,1.09879,1.09910,1.09856,1.09880,1608
2023.05.02,06:00,1.09879,1.09881,1.09829,1.09834,1369
2023.05.02,07:00,1.09834,1.09885,1.09786,1.09839,2888
2023.05.02,08:00,1.09840,1.09921,1.09828,1.09830,2665
2023.05.02,09:00,1.09828,1.09942,1.09826,1.09911,3426
2023.05.02,10:00,1.09910,1.10060,1.09818,1.09853,5487
2023.05.02,11:00,1.09852,1.09861,1.09593,1.09721,7037
2023.05.02,12:00,1.09726,1.09812,1.09487,1.09522,4998
2023.05.02,13:00,1.09522,1.09595,1.09475,1.09563,3345
